,freq.,title,author,words,code
7769,8,The Ancient Cities of the New World,Désiré Charnay,"['aromatic', 'smell', 'fetid', 'perfume', 'fragrance', 'odour']",45656
7770,8,A Woman's Hardy Garden,Helena Rutherfurd Ely,"['perfume', 'ripe', 'odour', 'bouquet', 'fragrance', 'sniff']",45599
7771,8,Active Service,Stephen Crane,"['aroma', 'ripe', 'bouquet', 'perfume', 'fragrance']",2364
7772,8,Famous Authors (Men),Edward Francis Harkins,"['ripe', 'odorous', 'fragrance', 'smell', 'pungent', 'savour']",45523
7773,8,Riley Child-Rhymes,James Whitcomb Riley,"['sniff', 'smell', 'ripe', 'fragrance']",9777
7774,8,Riley Farm-Rhymes,James Whitcomb Riley,"['ripe', 'smell', 'perfume', 'fragrance']",4783
7775,8,In Sunny Spain with Pilarica and Rafael,Katharine Lee Bates,"['pungent', 'scented', 'ripe', 'waft', 'fragrance']",45441
7776,8,The Old World and Its Ways,William Jennings Bryan,"['perfume', 'ripe', 'reek', 'odorous']",45376
7777,8,A Maid and a Million Men,James G Dunton,"['smell', 'ripe', 'putrid', 'perfume']",45351
7778,8,"The Works of Hubert Howe Bancroft, Volume 5",Hubert Howe Bancroft,"['fetid', 'stench', 'smell', 'ripe', 'aromatic', 'perfume']",45268
7779,8,The Life of Jesus,Ernest Renan,"['perfume', 'aromatic']",16581
7780,8,Recollections of My Youth,Ernest Renan,"['bouquet', 'ripe', 'musk', 'scented', 'odour', 'savour']",12748
7781,8,Life and Adventures of 'Billy' Dixon,Billy Dixon,"['scent', 'smell', 'fragrance', 'scented', 'stench', 'ripe']",45075
7782,8,Descriptive Analyses of Piano Works,Edward Baxter Perry,"['perfume', 'scent', 'waft', 'ripe']",44910
7783,8,Wild Margaret,Geraldine Fleming and Charles Garvice,"['perfume', 'scent', 'bouquet', 'scented']",44828
7784,8,Biographia Literaria,Samuel Taylor Coleridge,"['ripe', 'smell', 'odour', 'odorous', 'stench']",6081
7785,8,The Wilderness Castaways,Dillon Wallace,"['putrid', 'stench', 'smell', 'perfume', 'sniff', 'ripe', 'pungent']",42382
7786,8,The Gaunt Gray Wolf,Dillon Wallace,"['perfume', 'pungent', 'odour', 'smell', 'whiff']",29374
7787,8,Dust of the Desert,Robert Welles Ritchie,"['smell', 'pungent', 'odorous', 'putrid', 'acrid']",44691
7788,8,South London,Sir Walter Besant,"['reek', 'stink', 'smell', 'ripe', 'fetid', 'stench']",44683
7789,8,The White Virgin,George Manville Fenn,"['bouquet', 'aromatic', 'odour', 'scented', 'scent']",40672
7790,8,The Crystal Hunters,George Manville Fenn,"['smell', 'scented', 'scent', 'odour']",24516
7791,8,The King's Esquires,George Manville Fenn,"['ripe', 'odour', 'scent', 'fragrance', 'pungent']",23128
7792,8,Marcus: the Young Centurion,George Manville Fenn,"['ripe', 'smell', 'scent']",21379
7793,8,Yussuf the Guide,George Manville Fenn,"['musty', 'sniff', 'smell', 'odour', 'ripe']",21378
7794,8,The Black Tor,George Manville Fenn,"['odour', 'smell', 'ripe', 'scent', 'sniff']",21298
7795,8,A Christian Directory (Part 2 of 4),Baxter Richard,"['smell', 'savour', 'putrid', 'ripe']",43800
7796,8,Nineteenth Century Questions,James Freeman Clarke,"['perfume', 'smell', 'whiff', 'acrid', 'ripe', 'scent']",44628
7797,8,Ten Great Religions,James Freeman Clarke,"['aroma', 'perfume', 'fragrance', 'ripe']",14674
7798,8,Kisington Town,Abbie Farwell Brown,"['fragrance', 'bouquet', 'aromatic', 'whiff', 'smell']",41729
7799,8,The Sunshade,Octave Uzanne,"['sniff', 'scented', 'smell', 'odour', 'bouquet', 'pungent']",44570
7800,8,A Trip to Mars,Fenton Ash,"['smell', 'scent', 'odour']",44534
7801,8,"History of Civilization in England, Vol. 1 of 3",Henry Thomas Buckle,"['ripe', 'pungent']",44493
7802,8,Trooper 3809,Lionel Decle,"['smell', 'stench', 'odour', 'musty', 'whiff']",44470
7803,8,King of the Air,Herbert Strang,"['smell', 'odour', 'pungency']",36443
7804,8,Heart and Science,Wilkie Collins,"['smell', 'fetid', 'odour']",7892
7805,8,Basil,Wilkie Collins,"['scent', 'smell', 'ripe', 'aroma', 'reek']",4605
7806,8,"The History of Rome, Books 01 to 08",Titus Livius,"['ripe', 'stench', 'putrid', 'smell']",19725
7807,8,"Life of the Rev. George Whitefield, Volume I of II",Luke Tyerman,"['savour', 'ripe', 'stink', 'musk']",44280
7808,8,The Second Class Passenger,Perceval Gibbon,"['smell', 'pungent', 'ripe']",17932
7809,8,Florida: Past and present,Samuel Curtis Upham,"['waft', 'perfume', 'fragrance', 'ripe']",44189
7810,8,The Seat of Empire,Charles Carleton Coffin,"['smell', 'odorous', 'whiff', 'ripe', 'aroma', 'fragrance', 'perfume']",44072
7811,8,The Mystery of Carlitos,Nell Virginia Fairfax,"['smell', 'bouquet', 'perfume', 'aroma']",44060
7812,8,Through the Yukon Gold Diggings,Josiah Edward Spurr,"['smell', 'pungent', 'stink']",44038
7813,8,Memory,William Walker Atkinson,"['smell', 'ripe']",41478
7814,8,"The Expositor's Bible: The Psalms, Vol. 2",Alexander Maclaren,"['ripe', 'fragrance', 'putrid', 'savour', 'smell']",42488
7815,8,"Monsieur Lecoq, Vol. 1, The Investigator",Emile Gaboriau,"['scent', 'smell', 'stench', 'scented']",4071
7816,8,"The Book of Isaiah, Volume I (of 2)",George Adam Smith,"['savour', 'ripe', 'ripeness', 'odour']",39767
7817,8,Foods and Culinary Utensils of the Ancients,Charles Martyn,"['ripe', 'aromatic', 'fragrance', 'scented', 'perfume', 'acrid', 'aroma']",43643
7818,8,"Memoirs of Harriette Wilson, Volumes One and Two",Harriette Wilson,"['smell', 'perfume', 'bouquet', 'ripe', 'odour']",43617
7819,8,The Circus Comes to Town,Lebbeus Mitchell,"['smell', 'sniff']",16991
7820,8,Wanderings in Patagonia,Julius Beerbohm,"['aromatic', 'scent', 'sniff', 'smell', 'musty']",43552
7821,8,Caricature and Other Comic Art,James Parton,"['ripe', 'bouquet', 'scent', 'smell', 'musty']",39347
7822,8,Gypsy Verses,Helen Hay Whitney,"['perfume', 'aromatic', 'ripe', 'scented']",42171
7823,8,Castes and Tribes of Southern India,Edgar Thurston,"['ripe', 'musk', 'scent', 'scented', 'smell', 'stench']",42995
7824,8,Castes and Tribes of Southern India,Edgar Thurston,"['odour', 'musk', 'ripe', 'smell', 'savour', 'pungent']",42991
7825,8,Amabel Channice,Anne Douglas Sedgwick,"['ripe', 'fusty', 'smell', 'fragrance']",28631
7826,8,The Survey of London,John Stow,"['ripe', 'savour', 'odour', 'stench']",42959
7827,8,Standard Paper-Bag Cookery,Emma Paddock Telford,"['bouquet', 'ripe']",42955
7828,8,Brittany,Mortimer Menpes and Dorothy Menpes,"['smell', 'odour', 'ripe']",42954
7829,8,The Town,Leigh Hunt,"['savour', 'fetid', 'pungent', 'smell', 'fragrance', 'scent']",42060
7830,8,"America, Volume IV (of 6)",Joel Cook,"['bouquet', 'stench', 'ripe', 'fragrance', 'smell']",42309
7831,8,The Gay Gnani of Gingalee,Florence Huntley,"['aroma', 'whiff', 'scent', 'musty']",42799
7832,8,Happy House,Betsey Riddle and Freifrau von Hutten zum Stolzenberg,"['reek', 'musty', 'smell', 'scent', 'sniff', 'fragrance']",42771
7833,8,Bizarre,Lawton Mackall,"['aroma', 'whiff', 'acrid', 'ripe', 'perfume', 'bouquet']",42710
7834,8,Fires - Book II,Wilfrid Wilson Gibson,"['whiff', 'stench', 'smell', 'reek']",42678
7835,8,The Outdoor Chums in the Big Woods,Quincy Allen,"['smell', 'ripe', 'scent', 'whiff', 'pungent']",42630
7836,8,"Lady Eureka, v. 1 (of 3)",Robert Folkestone Williams,"['fragrance', 'odorous', 'perfume', 'pungent', 'ripe']",42491
7837,8,At Home with the Patagonians,George Chaworth Musters,"['aroma', 'scent', 'perfume', 'ripe', 'smell', 'bouquet']",42483
7838,8,Uruguay,William Henry Koebel,"['ripe', 'odorous', 'scent', 'savour', 'odour']",42452
7839,8,My Wonderful Visit,Charlie Chaplin,"['smell', 'ripe', 'bouquet', 'scent']",42449
7840,8,Children's Stories in American History,Henrietta Christian Wright,"['perfume', 'fragrance', 'scent', 'aromatic', 'ripe']",42345
7841,8,Elijah the Tishbite,Charles Henry Mackintosh,"['ripe', 'fragrance', 'pungent', 'perfume', 'smell']",40515
7842,8,Lone Pine,Richard Baxter Townshend,"['scent', 'pungent', 'smell', 'aromatic']",42268
7843,8,Queen Hildegarde,Laura Elizabeth Howe Richards,"['smell', 'fragrance', 'perfume']",16473
7844,8,The King of the Mountains,Edmond About,"['odorous', 'aromatic', 'acrid', 'fragrance', 'scent', 'bouquet', 'scented']",42096
7845,8,Songs of the Mexican Seas,Joaquin Miller,"['perfume', 'fragrance']",38766
7846,8,The Soul Stealer,Cyril Arthur Edward Ranger Gull,"['scent', 'acrid', 'smell', 'aromatic', 'perfume', 'fragrance', 'aroma']",40520
7847,8,A Jongleur Strayed,Richard Le Gallienne,"['smell', 'fragrance', 'scent', 'scented', 'musk', 'stink']",17619
7848,8,Prose Fancies (Second Series),Richard Le Gallienne,"['scented', 'smell', 'odour', 'fragrance']",14103
7849,8,October Vagabonds,Richard Le Gallienne,"['perfume', 'ripe', 'scented', 'fragrance', 'waft']",10447
7850,8,Princess Sarah and Other Stories,John Strange Winter,"['pungent', 'sniff', 'smell', 'bouquet', 'savour', 'scent']",41906
7851,8,Bolax,Josephine Culpeper,"['bouquet', 'fragrance', 'perfume', 'fusty', 'smell']",41846
7852,8,"Mabel, Vol. I (of 3)",Emma Warburton,"['stench', 'ripe', 'scent', 'scented', 'bouquet', 'odour', 'smell']",41564
7853,8,"Divine Comedy, Paradise",Dante Alighieri,"['ripe', 'stench', 'savour', 'perfume', 'odour']",1003
7854,8,The King of Alsander,James Elroy Flecker,"['ripe', 'musty', 'fragrance', 'scent', 'pungent', 'odour']",41460
7855,8,Prosepine and Midas,Mary Shelley,"['musty', 'scent', 'ripe', 'aromatic', 'fragrance', 'smell']",6447
7856,8,Old Cookery Books and Ancient Cuisine,William Carew Hazlitt,"['fragrance', 'ripe', 'perfume']",12293
7857,8,"Carnac's Folly, Vol. 3",Gilbert Parker,"['ripe', 'smell', 'odour', 'perfume', 'sniff']",6298
7858,8,"The World For Sale, Complete",Gilbert Parker,"['smell', 'scent', 'odour', 'odorous']",6284
7859,8,"The Trespasser, Complete",Gilbert Parker,"['smell', 'scent', 'pungent', 'ripe', 'whiff', 'savour']",6222
7860,8,"The Pomp of the Lavilettes, Complete",Gilbert Parker,"['scented', 'smell', 'odour', 'scent', 'fragrance', 'ripe']",6217
7861,8,Miss Marjoribanks,Mrs Margaret Oliphant,"['bouquet', 'odour', 'fragrance', 'ripe', 'waft', 'ripeness']",41286
7862,8,Three Months Abroad,Anna Vivanti,"['smell', 'scent', 'bouquet', 'ripe']",41246
7863,8,The Tenants of Malory,Joseph Sheridan Le Fanu,"['perfume', 'scent', 'aroma', 'ripeness', 'sniff', 'fragrance', 'smell']",35469
7864,8,Willing to Die,Joseph Sheridan Le Fanu,"['bouquet', 'smell']",34662
7865,8,The Life of Mazzini,Bolton King,"['ripe', 'scent', 'pungent']",41207
7866,8,To Him That Hath,Leroy Scott,"['perfume', 'odour', 'sniff', 'bouquet']",41180
7867,8,"John Leech, His Life and Work, Vol. II (of II)",William Powell Frith,"['bouquet', 'odorous', 'smell', 'savour', 'ripe', 'fragrance']",41018
7868,8,A Colony of Girls,Kate Livingston Willard,"['smell', 'fragrance', 'whiff', 'perfume']",41010
7869,8,"The Danvers Jewels, and Sir Charles Danvers",Mary Cholmondeley,"['smell', 'scented', 'scent', 'ripe', 'fragrance']",19020
7870,8,A New Sensation,Albert Ross,"['ripe', 'scented', 'musty', 'fragrance', 'scent', 'perfume']",40937
7871,8,The Personality of American Cities,Edward Hungerford,"['sniff', 'ripe', 'scent', 'perfume', 'fragrance', 'smell']",40884
7872,8,Edward Barry,Louis Becke,"['smell', 'ripe', 'acrid', 'stench']",23440
7873,8,The Book of the Aquarium and Water Cabinet,Shirley Hibberd,"['putrid', 'odour', 'ripe']",40701
7874,8,The Old Willow Tree and Other Stories,Carl Ewald,"['scent', 'ripe', 'fragrance', 'perfume']",31167
7875,8,True and Other Stories,George Parsons Lathrop,"['whiff', 'musty', 'smell', 'ripe', 'scent', 'fragrance']",35946
7876,8,Rose and Roof-Tree,George Parsons Lathrop,"['perfume', 'scent', 'fragrance', 'ripe']",7110
7877,8,The Blower of Bubbles,Arthur Beverley Baxter,"['stink', 'sniff', 'perfume', 'scented', 'musty', 'fragrance', 'smell']",40501
7878,8,The Crime and the Criminal,Richard Marsh,"['perfume', 'odour', 'scent', 'smell', 'aroma', 'savour']",40348
7879,8,Miss Arnott's Marriage,Richard Marsh,"['smell', 'scent', 'whiff', 'perfume', 'odour']",37963
7880,8,Girls of Highland Hall,Carolyn Watson Rankin,"['perfume', 'smell', 'ripe']",40403
7881,8,Richard Vandermarck,Miriam Coles Harris,"['scent', 'ripe', 'bouquet', 'smell']",12348
7882,8,A Rich Man's Relatives (Vol. 2 of 3),Robert Cleland,"['fragrance', 'scent', 'waft', 'sniff']",40332
7883,8,Hieroglyphics,Arthur Machen,"['odour', 'scent', 'acrid', 'reek', 'aroma', 'musk']",40241
7884,8,The Hollow Needle,Maurice LeBlanc,"['scent', 'musty', 'smell', 'perfume']",4017
7885,8,The Carter Girls,Nell Speed,"['aromatic', 'smell', 'musk', 'fragrance', 'scented']",40177
7886,8,Tripping with the Tucker Twins,Nell Speed,"['musty', 'aromatic', 'smell', 'fragrance', 'ripe', 'scented']",36672
7887,8,"The Wandering Jew, Book 9",Eugene Sue,"['smell', 'aromatic', 'putrid', 'stench']",3347
7888,8,"The Weird of the Wentworths, Vol. 2",Johannes Scotus,"['scent', 'reek', 'perfume', 'aromatic', 'bouquet', 'waft']",39983
7889,8,"Expositor's Bible: Ezra, Nehemiah, and Esther",Walter Adeney,"['ripe', 'savour', 'scent', 'reek']",39956
7890,8,Expositor's Bible: The Song of Solomon,Walter Adeney,"['scent', 'odour', 'perfume', 'fragrance', 'ripe', 'ripeness', 'savour']",39941
7891,8,"Essays, First Series",Ralph Waldo Emerson,"['smell', 'ripe', 'aroma', 'whiff']",2944
7892,8,George Eliot,Mathilde Blind,"['aroma', 'fragrance', 'musty', 'pungent', 'odour', 'scent', 'acrid']",36847
7893,8,Mary,Bjornstjerne Bjornson,"['smell', 'scent', 'fragrance', 'scented']",33300
7894,8,Wild Adventures in Wild Places,Gordon Stables,"['scent', 'fragrance', 'perfume', 'sniff', 'scented']",38262
7895,8,Kenneth McAlpine,Gordon Stables,"['scented', 'fragrance', 'perfume', 'smell', 'odour']",38199
7896,8,The Island of Gold,Gordon Stables,"['scent', 'perfume', 'scented', 'odour', 'smell', 'whiff']",37588
7897,8,Annie o' the Banks o' Dee,Gordon Stables,"['scented', 'perfume', 'bouquet', 'ripe', 'scent', 'odour', 'odorous']",37357
7898,8,In the Land of the Great Snow Bear,Gordon Stables,"['scented', 'odour', 'perfume', 'scent', 'smell', 'musk', 'putrid']",37253
7899,8,Vayenne,Percy Brebner,"['fragrance', 'scent', 'smell', 'perfume', 'pungent']",39652
7900,8,The Runaways,Nat Gould,"['musty', 'perfume', 'odour', 'scented', 'scent']",39631
7901,8,Adventures and Letters,Richard Harding Davis,"['musty', 'acrid', 'smell', 'musk', 'scented']",405
7902,8,The Pilgrim's Progress by John Bunyan,John Bunyan,"['smell', 'scent', 'perfume', 'stink', 'ripeness']",39452
7903,8,Young Folks' Bible in Words of Easy Reading,Josephine Pollard,"['ripe', 'stench', 'smell']",39431
7904,8,Afloat And Ashore,James Fenimore Cooper,"['smell', 'scent', 'musk', 'odour', 'ripe', 'pungency']",8647
7905,8,American Gentleman's Guide to Politeness and Fashion,Henry Lunettes,"['bouquet', 'scented', 'musk', 'perfume', 'smell', 'aromatic']",39005
7906,8,"My Lords of Strogue Vol. III, (of III)",Lewis Wingfield,"['ripeness', 'ripe', 'malodorous', 'odour', 'savour', 'sniff', 'putrid']",38863
7907,8,Bolanyo,Opie Percival Read,"['scent', 'pungent', 'smell', 'scented', 'sniff']",38826
7908,8,"The Life and Writings of Henry Fuseli, Volume I (of 3)",John Knowles,"['fragrance', 'scent', 'odorous', 'smell', 'ripe']",38591
7909,8,Uncle's Dream; and The Permanent Husband,Fedor Dostoyevsky,"['scent', 'stench', 'smell', 'bouquet', 'odour']",38241
7910,8,Quin,Alice Hegan Rice,"['scent', 'whiff', 'smell', 'scented', 'sniff']",20033
7911,8,Sandy,Alice Hegan Rice,"['musty', 'perfume', 'aromatic', 'fragrance', 'smell']",14079
7912,8,A Trip to Cuba,Julia Ward Howe,"['fragrance', 'smell', 'scent', 'acrid', 'aromatic']",38203
7913,8,Business English,Rose Buhlig,"['bouquet', 'whiff', 'perfume', 'smell', 'ripe', 'musk', 'aroma']",38046
7914,8,The Adventures of John Jewitt,John Rodgers Jewitt,"['smell', 'odour', 'stench', 'putrid', 'acrid']",38010
7915,8,A Tale of the Kloster,Brother Jabez,"['ripe', 'aromatic', 'smell', 'scented', 'fragrance']",37942
7916,8,The Bobbsey Twins on Blueberry Island,Laura Lee Hope,"['ripe', 'smell']",20311
7917,8,The Outdoor Girls at Rainbow Lake,Laura Lee Hope,"['scent', 'aromatic', 'perfume', 'acrid', 'aroma']",4987
7918,8,Auricular Confession and Popish Nunneries,William Hogan,"['scent', 'putrid', 'scented', 'reek', 'acrid', 'stench', 'ripe']",37695
7919,8,The Comic History of Rome,Gilbert Abbott  Becket,"['scent', 'ripe', 'odour', 'perfume', 'pungency']",37657
7920,8,The Automobile Girls at Newport,Laura Dent Crane,"['smell', 'aromatic', 'odorous', 'perfume', 'fragrance']",36273
7921,8,The Travels and Adventures of James Massey,Simon Tyssot de Patot,"['scented', 'smell', 'musk', 'ripe', 'stench']",37400
7922,8,Contemporary Socialism,John Rae,"['ripe', 'pungency', 'savour', 'odour']",37351
7923,8,The Old-Fashioned Fairy Book,Constance Cary Harrison,"['sniff', 'perfume', 'ripe', 'smell', 'scent']",37348
7924,8,The Trimming of Goosie,James Hopper,"['whiff', 'fragrance', 'smell', 'pungent', 'aroma']",29319
7925,8,The Argus Pheasant,John Charles Beecham,"['odorous', 'acrid', 'musty', 'ripe', 'sniff', 'smell', 'perfume', 'aromatic']",37215
7926,8,Here are Ladies,James Stephens,"['savour', 'stench', 'scent', 'scented', 'ripe', 'smell']",20127
7927,8,'Firebrand' Trevison,Charles Alden Seltzer,"['pungent', 'aroma', 'fetid', 'musty']",26951
7928,8,Euphorion,Vernon Lee,"['scent', 'musty', 'smell', 'stench', 'whiff']",31303
7929,8,A Patriotic Schoolgirl,Angela Brazil,"['scent', 'smell', 'scented']",25145
7930,8,A harum-scarum schoolgirl,Angela Brazil,"['smell', 'scent', 'ripe', 'waft', 'fragrance']",24645
7931,8,Eminent Victorians,Lytton Strachey,"['scented', 'ripe', 'stench', 'savour', 'acrid', 'musk']",2447
7932,8,Bristol Bells,Emma Marshall,"['fragrance', 'sniff', 'smell', 'scented']",25026
7933,8,"Woman's Institute Library of Cookery, Vol. 1",the,"['musty', 'bouquet', 'perfume', 'scented', 'odour']",9935
7934,8,Papers from Overlook-House,Casper Almore,"['fragrance', 'waft', 'scent', 'odorous']",36980
7935,8,Inventions in the Century,William Henry Doolittle,"['ripe', 'odour', 'smell', 'fragrance', 'scented']",36776
7936,8,Oxford Lectures on Poetry,Andrew Cecil Bradley,"['scented', 'smell', 'acrid', 'odour', 'ripe', 'fragrance', 'malodorous']",36773
7937,8,The Triumph of Hilary Blachland,Bertram Mitford,"['reek', 'smell', 'sniff', 'musty', 'waft', 'aromatic', 'musky']",32566
7938,8,A Reconstructed Marriage,Amelia Edith Huddleston Barr,"['smell', 'perfume', 'whiff', 'scent', 'scented']",36490
7939,8,Andromeda and Other Poems,Charles Kingsley,"['scent', 'smell', 'ripe', 'waft']",11064
7940,8,Glaucus,Charles Kingsley,"['musty', 'scent', 'acrid', 'bouquet', 'smell', 'savour', 'ripe']",695
7941,8,"Men, Women and Guns",Herman Cyril McNeile,"['smell', 'savour', 'pungent', 'sniff', 'stench', 'acrid']",36211
7942,8,Boston Neighbours In Town and Out,Agnes Blake Poor,"['perfume', 'pungent', 'aroma', 'ripe', 'bouquet', 'smell']",36196
7943,8,Daisy Burns (Volume 1),Julia Kavanagh,"['odour', 'perfume', 'fragrance', 'smell']",36157
7944,8,What She Could,Susan Warner,"['smell', 'scented', 'odour', 'bouquet']",30146
7945,8,"Melbourne House, Volume 1",Susan Warner,"['ripe', 'smell', 'scent']",12963
7946,8,Murad the Unlucky and Other Tales,Maria Edgeworth,"['smell', 'musk', 'aromatic', 'perfume']",2129
7947,8,Turns about Town,Robert Cortes Holliday,"['aromatic', 'perfume', 'scented', 'pungent', 'aroma', 'fragrance']",36085
7948,8,Memoirs of Orange Jacobs,Orange Jacobs,"['ripe', 'scent', 'pungent', 'smell', 'acrid']",35992
7949,8,"A Charming Fellow, Volume II (of 3)",Frances Eleanor Trollope,"['perfume', 'smell', 'ripe', 'savour']",35429
7950,8,Aspects and Impressions,Edmund Gosse,"['odour', 'musty', 'ripe', 'musk', 'acrid']",35813
7951,8,Roland Cashel,Charles James Lever,"['perfume', 'pungent', 'aromatic', 'ripe', 'musk', 'acrid', 'bouquet', 'scent']",33469
7952,8,"Diary And Notes Of Horace Templeton, Esq.",Charles James Lever,"['bouquet', 'scented', 'odour', 'ripe', 'perfume']",33216
7953,8,Sir Jasper Carew,Charles James Lever,"['bouquet', 'scent', 'musty', 'ripe', 'fragrance']",33081
